Time [s], Internal Clock [ms], Altitude [m], Accel X [m/s^2], Accel Y [m/s^2], Accel Z [m/s^2], Jerk X [m/s^3], Jerk Y [m/s^3], Jerk Z [m/s^3]
84.000, 84000, 387.573, 0.198, 3.668, 6.137, 16.962, 1.661, 10.621, LED: RED, THRESHOLD: 1.50
85.000, 85000, 387.522, -2.406, -1.164, -5.430, -2.604, -4.831, -11.567, LED: WHITE, THRESHOLD: 1.50
86.000, 86000, 387.445, 10.298, 2.828, 5.502, 12.704, 3.991, 10.932, LED: RED, THRESHOLD: 1.50
87.000, 87000, 387.059, -1.294, -1.646, -3.946, -11.592, -4.473, -9.447, LED: BLUE, THRESHOLD: 1.50
88.000, 88000, 387.208, 3.357, 3.352, -7.043, 4.650, 4.997, -3.097, LED: GREEN, THRESHOLD: 1.50
89.000, 89000, 387.008, -3.871, 1.627, 8.350, -7.228, -1.725, 15.392, LED: PURPLE, THRESHOLD: 1.50
90.000, 90000, 387.196, -1.291, 1.190, -7.573, 2.580, -0.437, -15.923, LED: WHITE, THRESHOLD: 1.75
91.000, 91000, 387.045, -3.349, 8.355, 0.263, -2.058, 7.165, 7.836, LED: PURPLE, THRESHOLD: 1.75
92.000, 92000, 387.451, 9.625, -3.920, 2.561, 12.973, -12.275, 2.298, LED: RED, THRESHOLD: 1.75
93.000, 93000, 387.059, 2.563, 5.243, 7.729, -7.061, 9.163, 5.168, LED: GREEN, THRESHOLD: 1.75
94.000, 94000, 387.528, -3.792, -7.287, 5.125, -6.355, -12.530, -2.603, LED: YELLOW, THRESHOLD: 1.75
95.000, 95000, 387.371, -5.928, 2.646, 10.996, -2.136, 9.933, 5.871, LED: GREEN, THRESHOLD: 1.75
96.000, 96000, 387.671, -1.560, -4.495, 6.967, 4.368, -7.141, -4.030, LED: YELLOW, THRESHOLD: 1.75
97.000, 97000, 387.187, -10.423, -0.093, 0.299, -8.863, 4.402, -6.668, LED: BLUE, THRESHOLD: 1.75
98.000, 98000, 387.400, -7.783, 1.628, 8.286, 2.639, 1.720, 7.987, LED: PURPLE, THRESHOLD: 1.75
99.000, 99000, 387.530, 4.010, -3.641, 2.130, 11.793, -5.269, -6.156, LED: RED, THRESHOLD: 1.75
100.000, 100000, 387.230, -8.771, 0.477, -8.560, -12.781, 4.119, -10.689, LED: BLUE, THRESHOLD: 1.75
101.000, 101000, 387.159, -13.415, 2.224, -12.062, -4.644, 1.746, -3.502, LED: BLUE, THRESHOLD: 1.75
102.000, 102000, 387.294, 7.014, 4.945, 12.409, 20.429, 2.721, 24.471, LED: PURPLE, THRESHOLD: 1.75
103.000, 103000, 386.853, -9.849, -1.740, -3.959, -16.863, -6.685, -16.368, LED: BLUE, THRESHOLD: 1.75
104.000, 104000, 387.430, 1.200, -2.005, 6.103, 11.049, -0.265, 10.062, LED: RED, THRESHOLD: 1.75
105.000, 105000, 386.795, 0.823, 1.733, 3.252, -0.377, 3.738, -2.851, LED: GREEN, THRESHOLD: 2.00
106.000, 106000, 387.500, -4.378, -0.589, 2.871, -5.201, -2.322, -0.381, LED: BLUE, THRESHOLD: 2.00
107.000, 107000, 386.283, -8.288, 11.629, 8.943, -3.909, 12.218, 6.071, LED: GREEN, THRESHOLD: 2.00
108.000, 108000, 387.500, -5.666, 1.723, 1.185, 2.622, -9.906, -7.758, LED: YELLOW, THRESHOLD: 2.00
109.000, 109000, 386.688, 1.059, 3.379, 6.963, 6.725, 1.655, 5.778, LED: RED, THRESHOLD: 2.00
110.000, 110000, 386.645, -9.828, 11.656, 13.877, -10.887, 8.277, 6.913, LED: BLUE, THRESHOLD: 2.00
111.000, 111000, 386.631, 4.067, 8.027, 19.600, 13.895, -3.629, 5.723, LED: RED, THRESHOLD: 2.00
112.000, 112000, 386.794, -7.683, -2.529, -0.540, -11.751, -10.556, -20.139, LED: WHITE, THRESHOLD: 2.00
113.000, 113000, 386.708, 7.360, 3.933, 7.031, 15.043, 6.462, 7.571, LED: RED, THRESHOLD: 2.00
114.000, 114000, 386.553, -7.835, 9.702, 9.512, -15.195, 5.768, 2.481, LED: BLUE, THRESHOLD: 2.00
115.000, 115000, 387.195, 1.028, 2.688, 18.267, 8.863, -7.014, 8.755, LED: RED, THRESHOLD: 2.00
116.000, 116000, 387.115, -6.162, 0.458, 14.743, -7.190, -2.230, -3.523, LED: BLUE, THRESHOLD: 2.00
117.000, 117000, 387.306, 3.152, 4.847, 16.197, 9.314, 4.389, 1.454, LED: RED, THRESHOLD: 2.00
118.000, 118000, 387.377, -19.600, -0.033, 5.579, -22.752, -4.880, -10.618, LED: BLUE, THRESHOLD: 2.00
119.000, 119000, 387.728, -3.934, 1.701, 4.990, 15.666, 1.735, -0.590, LED: RED, THRESHOLD: 2.00
120.000, 120000, 387.590, 6.533, 0.964, 7.369, 10.467, -0.738, 2.380, LED: RED, THRESHOLD: 2.25
121.000, 121000, 387.770, -16.003, -0.438, 10.018, -22.536, -1.402, 2.649, LED: BLUE, THRESHOLD: 2.25
122.000, 122000, 387.385, 10.292, 7.605, 19.498, 26.294, 8.043, 9.480, LED: RED, THRESHOLD: 2.25
123.000, 123000, 387.839, -17.375, -1.479, 4.336, -27.667, -9.084, -15.162, LED: BLUE, THRESHOLD: 2.25
124.000, 124000, 387.441, 4.483, 6.669, 18.074, 21.858, 8.148, 13.738, LED: RED, THRESHOLD: 2.25
125.000, 125000, 387.755, -13.739, -2.556, -4.869, -18.222, -9.226, -22.943, LED: WHITE, THRESHOLD: 2.25
126.000, 126000, 387.257, 1.201, 2.050, 11.128, 14.940, 4.606, 15.997, LED: PURPLE, THRESHOLD: 2.25
127.000, 127000, 387.891, -7.268, -3.022, 3.770, -8.469, -5.072, -7.358, LED: BLUE, THRESHOLD: 2.25
128.000, 128000, 386.960, 1.169, 2.919, 17.183, 8.437, 5.941, 13.414, LED: PURPLE, THRESHOLD: 2.25
129.000, 129000, 387.590, -14.939, -0.841, 0.690, -16.108, -3.760, -16.493, LED: WHITE, THRESHOLD: 2.25
130.000, 130000, 387.116, 2.067, 7.037, 14.210, 17.006, 7.878, 13.519, LED: RED, THRESHOLD: 2.25
131.000, 131000, 387.519, -11.630, 1.305, 4.236, -13.697, -5.731, -9.973, LED: BLUE, THRESHOLD: 2.25
132.000, 132000, 387.064, 5.358, 11.027, 15.524, 16.988, 9.722, 11.288, LED: RED, THRESHOLD: 2.25
133.000, 133000, 387.398, -15.211, 2.840, -9.620, -20.569, -8.187, -25.144, LED: WHITE, THRESHOLD: 2.25
134.000, 134000, 387.364, 0.391, 7.197, 18.039, 15.601, 4.357, 27.660, LED: PURPLE, THRESHOLD: 2.25
135.000, 135000, 388.416, -1.253, 0.961, -0.915, -1.643, -6.236, -18.954, LED: WHITE, THRESHOLD: 2.50
136.000, 136000, 388.094, -0.509, 5.067, -0.062, 0.744, 4.105, 0.852, LED: GREEN, THRESHOLD: 2.50
137.000, 137000, 388.806, 1.558, 1.727, 1.353, 2.067, -3.340, 1.415, LED: YELLOW, THRESHOLD: 2.50
138.000, 138000, 387.925, -2.870, 0.757, 6.094, -4.428, -0.970, 4.741, LED: PURPLE, THRESHOLD: 2.50
139.000, 139000, 387.812, -2.958, -4.875, 1.937, -0.089, -5.633, -4.157, LED: YELLOW, THRESHOLD: 2.50
140.000, 140000, 387.399, -2.517, -1.551, -1.555, 0.441, 3.325, -3.492, LED: WHITE, THRESHOLD: 2.50
141.000, 141000, 387.255, 2.971, -0.031, 12.079, 5.488, 1.519, 13.634, LED: PURPLE, THRESHOLD: 2.50
